 (-0.7196-0.0000j)  (0.7980+0.0302j)  (-0.9322-0.0707j)  (1.0134+0.1156j)  (-0.9838-0.1501j)  (0.9132+0.1749j)  (-0.8715-0.2014j)  (0.9095+0.2468j)  (-0.9385-0.2932j)  (0.9654+0.3422j)  (-0.8661-0.3444j)  (0.7306+0.3231j)  (-0.6641-0.3243j)  (0.6367+0.3413j)  (-0.6600-0.3866j)  (0.6755+0.4308j)  (-0.6706-0.4643j)  (0.6098+0.4573j)  (-0.5286-0.4286j)  (0.4893+0.4284j)  (-0.4507-0.4258j)  (0.3997+0.4074j)  (-0.3659-0.4022j)  (0.3316+0.3935j)  (-0.2867-0.3676j)  (0.2555+0.3545j)  (-0.2296-0.3454j)  (0.1946+0.3182j)  (-0.1571-0.2802j)  (0.1252+0.2446j)  (-0.1028-0.2210j)  (0.0834+0.1987j)  (-0.0638-0.1698j)  (0.0502+0.1507j)  (-0.0416-0.1427j)  (0.0317+0.1261j)  (-0.0226-0.1071j)  (0.0165+0.0959j)  (-0.0113-0.0850j)  (0.0072+0.0758j)  (-0.0040-0.0698j)  (0.0013+0.0681j)  (0.0013-0.0701j)  (-0.0041+0.0727j)  (0.0072-0.0761j)  (-0.0109+0.0816j)  (0.0162-0.0941j)  (-0.0236+0.1115j)  (0.0329-0.1312j)  (-0.0445+0.1526j)  (0.0565-0.1694j)  (-0.0705+0.1875j)  (0.0869-0.2070j)  (-0.1085+0.2333j)  (0.1351-0.2639j)  (-0.1651+0.2945j)  (0.1908-0.3120j)  (-0.2128+0.3201j)  (0.2341-0.3248j)  (-0.2666+0.3418j)  (0.3295-0.3910j)  (-0.3881+0.4267j)  (0.4227-0.4307j)  (-0.4426+0.4181j)  (0.4588-0.4017j)  (-0.4830+0.3916j)  (0.5396-0.4047j)  (-0.5949+0.4119j)  (0.6678-0.4259j)  (-0.7150+0.4189j)  (0.7316-0.3922j)  (-0.7769+0.3793j)  (0.8177-0.3616j)  (-0.8440+0.3357j)  (0.7930-0.2811j)  (-0.7526+0.2351j)  (0.7857-0.2132j)  (-0.8550+0.1976j)  (0.9005-0.1725j)  (-0.9608+0.1466j)  (1.0246-0.1168j)  (-0.9400+0.0713j)  (0.7761-0.0294j)
 (0.6112-0.0000j)  (-0.6604-0.0250j)  (0.7484+0.0568j)  (-0.8176-0.0932j)  (0.7818+0.1193j)  (-0.7259-0.1390j)  (0.7147+0.1652j)  (-0.7630-0.2070j)  (0.7481+0.2337j)  (-0.7307-0.2590j)  (0.6480+0.2577j)  (-0.6321-0.2795j)  (0.5720+0.2793j)  (-0.5066-0.2715j)  (0.4849+0.2841j)  (-0.5148-0.3283j)  (0.5056+0.3501j)  (-0.4453-0.3340j)  (0.3858+0.3129j)  (-0.3629-0.3177j)  (0.3367+0.3181j)  (-0.3048-0.3106j)  (0.2821+0.3101j)  (-0.2573-0.3053j)  (0.2234+0.2864j)  (-0.1937-0.2688j)  (0.1703+0.2562j)  (-0.1439-0.2354j)  (0.1191+0.2125j)  (-0.0974-0.1903j)  (0.0778+0.1674j)  (-0.0621-0.1480j)  (0.0483+0.1285j)  (-0.0394-0.1181j)  (0.0316+0.1085j)  (-0.0233-0.0928j)  (0.0171+0.0809j)  (-0.0124-0.0719j)  (0.0083+0.0622j)  (-0.0054-0.0564j)  (0.0030+0.0527j)  (-0.0010-0.0510j)  (-0.0010+0.0511j)  (0.0030-0.0529j)  (-0.0053+0.0558j)  (0.0081-0.0605j)  (-0.0121+0.0704j)  (0.0177-0.0839j)  (-0.0250+0.0994j)  (0.0330-0.1131j)  (-0.0418+0.1254j)  (0.0526-0.1398j)  (-0.0654+0.1558j)  (0.0813-0.1747j)  (-0.1013+0.1980j)  (0.1219-0.2174j)  (-0.1424+0.2329j)  (0.1604-0.2413j)  (-0.1784+0.2475j)  (0.2066-0.2649j)  (-0.2641+0.3134j)  (0.3062-0.3366j)  (-0.3287+0.3350j)  (0.3547-0.3351j)  (-0.3773+0.3303j)  (0.4019-0.3259j)  (-0.4499+0.3374j)  (0.4991-0.3456j)  (-0.5432+0.3464j)  (0.5769-0.3380j)  (-0.5723+0.3068j)  (0.5938-0.2899j)  (-0.6239+0.2759j)  (0.6572-0.2613j)  (-0.6399+0.2268j)  (0.6479-0.2024j)  (-0.6006+0.1630j)  (0.5867-0.1356j)  (-0.6657+0.1275j)  (0.7797-0.1190j)  (-0.8060+0.0919j)  (0.7556-0.0573j)  (-0.6493+0.0246j)
 (-0.5042+0.0000j)  (0.5162+0.0195j)  (-0.5784-0.0439j)  (0.6386+0.0728j)  (-0.6030-0.0920j)  (0.5385+0.1031j)  (-0.5455-0.1261j)  (0.5772+0.1566j)  (-0.5630-0.1759j)  (0.5211+0.1847j)  (-0.5200-0.2068j)  (0.4859+0.2149j)  (-0.4400-0.2148j)  (0.3924+0.2103j)  (-0.3799-0.2226j)  (0.3785+0.2414j)  (-0.3637-0.2519j)  (0.3385+0.2539j)  (-0.2925-0.2372j)  (0.2662+0.2331j)  (-0.2469-0.2333j)  (0.2313+0.2358j)  (-0.2167-0.2383j)  (0.1926+0.2285j)  (-0.1672-0.2143j)  (0.1451+0.2013j)  (-0.1228-0.1847j)  (0.1046+0.1710j)  (-0.0878-0.1567j)  (0.0717+0.1400j)  (-0.0573-0.1231j)  (0.0465+0.1107j)  (-0.0371-0.0987j)  (0.0295+0.0884j)  (-0.0226-0.0776j)  (0.0171+0.0683j)  (-0.0125-0.0593j)  (0.0088+0.0509j)  (-0.0060-0.0447j)  (0.0039+0.0411j)  (-0.0022-0.0388j)  (0.0007+0.0369j)  (0.0007-0.0357j)  (-0.0021+0.0368j)  (0.0038-0.0402j)  (-0.0060+0.0453j)  (0.0090-0.0523j)  (-0.0129+0.0611j)  (0.0178-0.0710j)  (-0.0237+0.0811j)  (0.0304-0.0911j)  (-0.0381+0.1014j)  (0.0481-0.1145j)  (-0.0592+0.1273j)  (0.0723-0.1412j)  (-0.0875+0.1561j)  (0.1039-0.1699j)  (-0.1170+0.1760j)  (0.1306-0.1812j)  (-0.1575+0.2019j)  (0.1982-0.2351j)  (-0.2243+0.2465j)  (0.2438-0.2485j)  (-0.2680+0.2532j)  (0.2871-0.2514j)  (-0.3067+0.2487j)  (0.3461-0.2596j)  (-0.3834+0.2655j)  (0.4084-0.2605j)  (-0.4112+0.2409j)  (0.3907-0.2094j)  (-0.4043+0.1974j)  (0.4440-0.1963j)  (-0.4584+0.1823j)  (0.4651-0.1649j)  (-0.4588+0.1433j)  (0.4227-0.1147j)  (-0.4383+0.1013j)  (0.5071-0.0971j)  (-0.5913+0.0902j)  (0.5940-0.0677j)  (-0.5569+0.0422j)  (0.5133-0.0194j)
 (0.3644+0.0000j)  (-0.3816-0.0145j)  (0.4172+0.0316j)  (-0.4433-0.0505j)  (0.4139+0.0632j)  (-0.3810-0.0730j)  (0.4046+0.0935j)  (-0.4273-0.1159j)  (0.4133+0.1291j)  (-0.4015-0.1423j)  (0.3660+0.1455j)  (-0.3379-0.1494j)  (0.3263+0.1593j)  (-0.3036-0.1627j)  (0.2864+0.1678j)  (-0.2722-0.1736j)  (0.2724+0.1886j)  (-0.2582-0.1936j)  (0.2257+0.1830j)  (-0.1994-0.1745j)  (0.1863+0.1760j)  (-0.1743-0.1776j)  (0.1582+0.1739j)  (-0.1395-0.1655j)  (0.1188+0.1523j)  (-0.1005-0.1394j)  (0.0877+0.1319j)  (-0.0760-0.1242j)  (0.0619+0.1104j)  (-0.0503-0.0982j)  (0.0409+0.0880j)  (-0.0337-0.0802j)  (0.0269+0.0715j)  (-0.0206-0.0617j)  (0.0160+0.0548j)  (-0.0120-0.0479j)  (0.0087+0.0413j)  (-0.0062-0.0358j)  (0.0042+0.0316j)  (-0.0028-0.0290j)  (0.0015+0.0268j)  (-0.0005-0.0252j)  (-0.0005+0.0249j)  (0.0015-0.0265j)  (-0.0028+0.0290j)  (0.0044-0.0327j)  (-0.0064+0.0374j)  (0.0090-0.0426j)  (-0.0124+0.0493j)  (0.0166-0.0569j)  (-0.0212+0.0638j)  (0.0266-0.0707j)  (-0.0335+0.0799j)  (0.0412-0.0886j)  (-0.0505+0.0986j)  (0.0617-0.1100j)  (-0.0729+0.1192j)  (0.0826-0.1243j)  (-0.0950+0.1318j)  (0.1168-0.1498j)  (-0.1401+0.1662j)  (0.1547-0.1701j)  (-0.1715+0.1748j)  (0.1890-0.1785j)  (-0.2069+0.1812j)  (0.2319-0.1880j)  (-0.2571+0.1928j)  (0.2757-0.1909j)  (-0.2910+0.1856j)  (0.2875-0.1684j)  (-0.2809+0.1506j)  (0.3053-0.1491j)  (-0.3299+0.1459j)  (0.3514-0.1397j)  (-0.3580+0.1269j)  (0.3403-0.1063j)  (-0.3260+0.0885j)  (0.3572-0.0826j)  (-0.3919+0.0751j)  (0.4201-0.0641j)  (-0.4262+0.0486j)  (0.3979-0.0302j)  (-0.3736+0.0141j)
 (-0.2598-0.0000j)  (0.2792+0.0106j)  (-0.2943-0.0223j)  (0.3052+0.0348j)  (-0.2937-0.0448j)  (0.2959+0.0567j)  (-0.3159-0.0730j)  (0.3159+0.0857j)  (-0.3060-0.0956j)  (0.2882+0.1021j)  (-0.2582-0.1027j)  (0.2521+0.1115j)  (-0.2351-0.1148j)  (0.2061+0.1105j)  (-0.1904-0.1116j)  (0.1932+0.1232j)  (-0.1982-0.1372j)  (0.1883+0.1412j)  (-0.1666-0.1351j)  (0.1470+0.1287j)  (-0.1358-0.1283j)  (0.1221+0.1244j)  (-0.1104-0.1214j)  (0.0985+0.1168j)  (-0.0841-0.1078j)  (0.0706+0.0979j)  (-0.0620-0.0933j)  (0.0532+0.0870j)  (-0.0430-0.0767j)  (0.0352+0.0689j)  (-0.0292-0.0628j)  (0.0234+0.0558j)  (-0.0187-0.0496j)  (0.0146+0.0437j)  (-0.0111-0.0381j)  (0.0084+0.0333j)  (-0.0061-0.0290j)  (0.0043+0.0250j)  (-0.0029-0.0220j)  (0.0019+0.0200j)  (-0.0010-0.0181j)  (0.0003+0.0171j)  (0.0003-0.0175j)  (-0.0011+0.0186j)  (0.0019-0.0203j)  (-0.0030+0.0227j)  (0.0044-0.0258j)  (-0.0062+0.0294j)  (0.0085-0.0340j)  (-0.0113+0.0388j)  (0.0144-0.0433j)  (-0.0183+0.0487j)  (0.0232-0.0553j)  (-0.0285+0.0612j)  (0.0350-0.0685j)  (-0.0427+0.0761j)  (0.0504-0.0824j)  (-0.0588+0.0885j)  (0.0706-0.0980j)  (-0.0838+0.1074j)  (0.0969-0.1149j)  (-0.1077+0.1184j)  (0.1208-0.1231j)  (-0.1349+0.1274j)  (0.1491-0.1306j)  (-0.1657+0.1343j)  (0.1782-0.1336j)  (-0.1934+0.1339j)  (0.2076-0.1324j)  (-0.2153+0.1261j)  (0.2192-0.1175j)  (-0.2346+0.1146j)  (0.2584-0.1143j)  (-0.2736+0.1088j)  (0.2681-0.0950j)  (-0.2728+0.0852j)  (0.2682-0.0728j)  (-0.2712+0.0627j)  (0.2795-0.0535j)  (-0.2934+0.0448j)  (0.3021-0.0344j)  (-0.2699+0.0205j)  (0.2481-0.0094j)
 (0.2019-0.0000j)  (-0.2164-0.0082j)  (0.2267+0.0172j)  (-0.2341-0.0267j)  (0.2315+0.0353j)  (-0.2329-0.0446j)  (0.2373+0.0548j)  (-0.2282-0.0619j)  (0.2212+0.0691j)  (-0.2082-0.0738j)  (0.1973+0.0785j)  (-0.1833-0.0811j)  (0.1574+0.0769j)  (-0.1437-0.0770j)  (0.1389+0.0813j)  (-0.1392-0.0888j)  (0.1406+0.0974j)  (-0.1327-0.0995j)  (0.1163+0.0943j)  (-0.1047-0.0917j)  (0.0975+0.0921j)  (-0.0848-0.0864j)  (0.0764+0.0840j)  (-0.0696-0.0826j)  (0.0600+0.0769j)  (-0.0511-0.0709j)  (0.0442+0.0665j)  (-0.0373-0.0610j)  (0.0302+0.0539j)  (-0.0252-0.0491j)  (0.0211+0.0453j)  (-0.0167-0.0399j)  (0.0131+0.0348j)  (-0.0101-0.0304j)  (0.0077+0.0264j)  (-0.0059-0.0235j)  (0.0043+0.0204j)  (-0.0030-0.0175j)  (0.0021+0.0155j)  (-0.0013-0.0139j)  (0.0007+0.0126j)  (-0.0002-0.0122j)  (-0.0002+0.0123j)  (0.0007-0.0129j)  (-0.0013+0.0141j)  (0.0021-0.0158j)  (-0.0031+0.0180j)  (0.0044-0.0208j)  (-0.0060+0.0240j)  (0.0079-0.0271j)  (-0.0102+0.0307j)  (0.0132-0.0352j)  (-0.0166+0.0396j)  (0.0207-0.0445j)  (-0.0252+0.0492j)  (0.0300-0.0535j)  (-0.0355+0.0580j)  (0.0426-0.0642j)  (-0.0512+0.0711j)  (0.0598-0.0767j)  (-0.0688+0.0816j)  (0.0769-0.0846j)  (-0.0874+0.0891j)  (0.0983-0.0929j)  (-0.1077+0.0943j)  (0.1160-0.0941j)  (-0.1274+0.0955j)  (0.1402-0.0971j)  (-0.1488+0.0949j)  (0.1541-0.0903j)  (-0.1593+0.0854j)  (0.1699-0.0830j)  (-0.1858+0.0822j)  (0.1949-0.0775j)  (-0.1999+0.0708j)  (0.2094-0.0654j)  (-0.2083+0.0565j)  (0.1967-0.0455j)  (-0.2071+0.0397j)  (0.2179-0.0332j)  (-0.2128+0.0243j)  (0.1920-0.0146j)  (-0.1868+0.0071j)
 (-0.1709-0.0000j)  (0.1754+0.0066j)  (-0.1868-0.0142j)  (0.1920+0.0219j)  (-0.1857-0.0283j)  (0.1824+0.0349j)  (-0.1788-0.0413j)  (0.1696+0.0460j)  (-0.1658-0.0518j)  (0.1595+0.0566j)  (-0.1525-0.0606j)  (0.1350+0.0597j)  (-0.1243-0.0607j)  (0.1219+0.0654j)  (-0.1156-0.0677j)  (0.1088+0.0694j)  (-0.1058-0.0733j)  (0.0975+0.0731j)  (-0.0881-0.0714j)  (0.0815+0.0713j)  (-0.0738-0.0698j)  (0.0631+0.0643j)  (-0.0572-0.0629j)  (0.0523+0.0621j)  (-0.0448-0.0574j)  (0.0373+0.0517j)  (-0.0324-0.0487j)  (0.0278+0.0455j)  (-0.0233-0.0416j)  (0.0194+0.0380j)  (-0.0159-0.0341j)  (0.0126+0.0301j)  (-0.0098-0.0262j)  (0.0077+0.0232j)  (-0.0059-0.0203j)  (0.0045+0.0179j)  (-0.0032-0.0153j)  (0.0023+0.0131j)  (-0.0016-0.0117j)  (0.0010+0.0105j)  (-0.0005-0.0097j)  (0.0002+0.0093j)  (0.0002-0.0093j)  (-0.0006+0.0097j)  (0.0010-0.0105j)  (-0.0016+0.0118j)  (0.0023-0.0135j)  (-0.0033+0.0156j)  (0.0045-0.0180j)  (-0.0060+0.0205j)  (0.0078-0.0234j)  (-0.0100+0.0267j)  (0.0127-0.0303j)  (-0.0160+0.0345j)  (0.0194-0.0380j)  (-0.0231+0.0413j)  (0.0271-0.0443j)  (-0.0321+0.0483j)  (0.0385-0.0535j)  (-0.0452+0.0580j)  (0.0520-0.0617j)  (-0.0585+0.0643j)  (0.0651-0.0663j)  (-0.0718+0.0678j)  (0.0812-0.0711j)  (-0.0893+0.0724j)  (0.0984-0.0738j)  (-0.1079+0.0747j)  (0.1144-0.0730j)  (-0.1177+0.0690j)  (0.1249-0.0669j)  (-0.1347+0.0658j)  (0.1411-0.0624j)  (-0.1436+0.0571j)  (0.1563-0.0554j)  (-0.1674+0.0523j)  (0.1642-0.0445j)  (-0.1585+0.0366j)  (0.1685-0.0323j)  (-0.1746+0.0266j)  (0.1727-0.0197j)  (-0.1653+0.0125j)  (0.1656-0.0063j)
 (0.1606+0.0000j)  (-0.1636-0.0062j)  (0.1692+0.0128j)  (-0.1702-0.0194j)  (0.1655+0.0253j)  (-0.1602-0.0307j)  (0.1512+0.0349j)  (-0.1469-0.0399j)  (0.1486+0.0464j)  (-0.1399-0.0496j)  (0.1313+0.0522j)  (-0.1247-0.0551j)  (0.1235+0.0603j)  (-0.1157-0.0620j)  (0.1058+0.0620j)  (-0.1006-0.0642j)  (0.0973+0.0674j)  (-0.0890-0.0667j)  (0.0808+0.0655j)  (-0.0736-0.0644j)  (0.0644+0.0608j)  (-0.0559-0.0570j)  (0.0509+0.0559j)  (-0.0461-0.0547j)  (0.0396+0.0508j)  (-0.0337-0.0468j)  (0.0286+0.0430j)  (-0.0245-0.0400j)  (0.0210+0.0374j)  (-0.0175-0.0341j)  (0.0143+0.0307j)  (-0.0114-0.0271j)  (0.0089+0.0238j)  (-0.0070-0.0210j)  (0.0054+0.0184j)  (-0.0040-0.0160j)  (0.0029+0.0137j)  (-0.0020-0.0119j)  (0.0014+0.0105j)  (-0.0009-0.0096j)  (0.0005+0.0088j)  (-0.0002-0.0083j)  (-0.0002+0.0083j)  (0.0005-0.0088j)  (-0.0009+0.0096j)  (0.0014-0.0105j)  (-0.0020+0.0119j)  (0.0029-0.0137j)  (-0.0040+0.0160j)  (0.0054-0.0184j)  (-0.0070+0.0210j)  (0.0089-0.0238j)  (-0.0114+0.0271j)  (0.0143-0.0307j)  (-0.0175+0.0341j)  (0.0210-0.0374j)  (-0.0245+0.0400j)  (0.0286-0.0430j)  (-0.0337+0.0468j)  (0.0396-0.0508j)  (-0.0461+0.0547j)  (0.0509-0.0559j)  (-0.0559+0.0570j)  (0.0644-0.0608j)  (-0.0736+0.0644j)  (0.0808-0.0655j)  (-0.0890+0.0667j)  (0.0973-0.0674j)  (-0.1006+0.0642j)  (0.1058-0.0620j)  (-0.1157+0.0620j)  (0.1235-0.0603j)  (-0.1247+0.0551j)  (0.1313-0.0522j)  (-0.1399+0.0496j)  (0.1486-0.0464j)  (-0.1469+0.0399j)  (0.1512-0.0349j)  (-0.1602+0.0307j)  (0.1655-0.0253j)  (-0.1702+0.0194j)  (0.1692-0.0128j)  (-0.1636+0.0062j)
 (-0.1709+0.0000j)  (0.1656+0.0063j)  (-0.1653-0.0125j)  (0.1727+0.0197j)  (-0.1746-0.0266j)  (0.1685+0.0323j)  (-0.1585-0.0366j)  (0.1642+0.0445j)  (-0.1674-0.0523j)  (0.1563+0.0554j)  (-0.1436-0.0571j)  (0.1411+0.0624j)  (-0.1347-0.0658j)  (0.1249+0.0669j)  (-0.1177-0.0690j)  (0.1144+0.0730j)  (-0.1079-0.0747j)  (0.0984+0.0738j)  (-0.0893-0.0724j)  (0.0812+0.0711j)  (-0.0718-0.0678j)  (0.0651+0.0663j)  (-0.0585-0.0643j)  (0.0520+0.0617j)  (-0.0452-0.0580j)  (0.0385+0.0535j)  (-0.0321-0.0483j)  (0.0271+0.0443j)  (-0.0231-0.0413j)  (0.0194+0.0380j)  (-0.0160-0.0345j)  (0.0127+0.0303j)  (-0.0100-0.0267j)  (0.0078+0.0234j)  (-0.0060-0.0205j)  (0.0045+0.0180j)  (-0.0033-0.0156j)  (0.0023+0.0135j)  (-0.0016-0.0118j)  (0.0010+0.0105j)  (-0.0006-0.0097j)  (0.0002+0.0093j)  (0.0002-0.0093j)  (-0.0005+0.0097j)  (0.0010-0.0105j)  (-0.0016+0.0117j)  (0.0023-0.0131j)  (-0.0032+0.0153j)  (0.0045-0.0179j)  (-0.0059+0.0203j)  (0.0077-0.0232j)  (-0.0098+0.0262j)  (0.0126-0.0301j)  (-0.0159+0.0341j)  (0.0194-0.0380j)  (-0.0233+0.0416j)  (0.0278-0.0455j)  (-0.0324+0.0487j)  (0.0373-0.0517j)  (-0.0448+0.0574j)  (0.0523-0.0621j)  (-0.0572+0.0629j)  (0.0631-0.0643j)  (-0.0738+0.0698j)  (0.0815-0.0713j)  (-0.0881+0.0714j)  (0.0975-0.0731j)  (-0.1058+0.0733j)  (0.1088-0.0694j)  (-0.1156+0.0677j)  (0.1219-0.0654j)  (-0.1243+0.0607j)  (0.1350-0.0597j)  (-0.1525+0.0606j)  (0.1595-0.0566j)  (-0.1658+0.0518j)  (0.1696-0.0460j)  (-0.1788+0.0413j)  (0.1824-0.0349j)  (-0.1857+0.0283j)  (0.1920-0.0219j)  (-0.1868+0.0142j)  (0.1754-0.0066j)
 (0.2019+0.0000j)  (-0.1868-0.0071j)  (0.1920+0.0146j)  (-0.2128-0.0243j)  (0.2179+0.0332j)  (-0.2071-0.0397j)  (0.1967+0.0455j)  (-0.2083-0.0565j)  (0.2094+0.0654j)  (-0.1999-0.0708j)  (0.1949+0.0775j)  (-0.1858-0.0822j)  (0.1699+0.0830j)  (-0.1593-0.0854j)  (0.1541+0.0903j)  (-0.1488-0.0949j)  (0.1402+0.0971j)  (-0.1274-0.0955j)  (0.1160+0.0941j)  (-0.1077-0.0943j)  (0.0983+0.0929j)  (-0.0874-0.0891j)  (0.0769+0.0846j)  (-0.0688-0.0816j)  (0.0598+0.0767j)  (-0.0512-0.0711j)  (0.0426+0.0642j)  (-0.0355-0.0580j)  (0.0300+0.0535j)  (-0.0252-0.0492j)  (0.0207+0.0445j)  (-0.0166-0.0396j)  (0.0132+0.0352j)  (-0.0102-0.0307j)  (0.0079+0.0271j)  (-0.0060-0.0240j)  (0.0044+0.0208j)  (-0.0031-0.0180j)  (0.0021+0.0158j)  (-0.0013-0.0141j)  (0.0007+0.0129j)  (-0.0002-0.0123j)  (-0.0002+0.0122j)  (0.0007-0.0126j)  (-0.0013+0.0139j)  (0.0021-0.0155j)  (-0.0030+0.0175j)  (0.0043-0.0204j)  (-0.0059+0.0235j)  (0.0077-0.0264j)  (-0.0101+0.0304j)  (0.0131-0.0348j)  (-0.0167+0.0399j)  (0.0211-0.0453j)  (-0.0252+0.0491j)  (0.0302-0.0539j)  (-0.0373+0.0610j)  (0.0442-0.0665j)  (-0.0511+0.0709j)  (0.0600-0.0769j)  (-0.0696+0.0826j)  (0.0764-0.0840j)  (-0.0848+0.0864j)  (0.0975-0.0921j)  (-0.1047+0.0917j)  (0.1163-0.0943j)  (-0.1327+0.0995j)  (0.1406-0.0974j)  (-0.1392+0.0888j)  (0.1389-0.0813j)  (-0.1437+0.0770j)  (0.1574-0.0769j)  (-0.1833+0.0811j)  (0.1973-0.0785j)  (-0.2082+0.0738j)  (0.2212-0.0691j)  (-0.2282+0.0619j)  (0.2373-0.0548j)  (-0.2329+0.0446j)  (0.2315-0.0353j)  (-0.2341+0.0267j)  (0.2267-0.0172j)  (-0.2164+0.0082j)
 (-0.2598+0.0000j)  (0.2481+0.0094j)  (-0.2699-0.0205j)  (0.3021+0.0344j)  (-0.2934-0.0448j)  (0.2795+0.0535j)  (-0.2712-0.0627j)  (0.2682+0.0728j)  (-0.2728-0.0852j)  (0.2681+0.0950j)  (-0.2736-0.1088j)  (0.2584+0.1143j)  (-0.2346-0.1146j)  (0.2192+0.1175j)  (-0.2153-0.1261j)  (0.2076+0.1324j)  (-0.1934-0.1339j)  (0.1782+0.1336j)  (-0.1657-0.1343j)  (0.1491+0.1306j)  (-0.1349-0.1274j)  (0.1208+0.1231j)  (-0.1077-0.1184j)  (0.0969+0.1149j)  (-0.0838-0.1074j)  (0.0706+0.0980j)  (-0.0588-0.0885j)  (0.0504+0.0824j)  (-0.0427-0.0761j)  (0.0350+0.0685j)  (-0.0285-0.0612j)  (0.0232+0.0553j)  (-0.0183-0.0487j)  (0.0144+0.0433j)  (-0.0113-0.0388j)  (0.0085+0.0340j)  (-0.0062-0.0294j)  (0.0044+0.0258j)  (-0.0030-0.0227j)  (0.0019+0.0203j)  (-0.0011-0.0186j)  (0.0003+0.0175j)  (0.0003-0.0171j)  (-0.0010+0.0181j)  (0.0019-0.0200j)  (-0.0029+0.0220j)  (0.0043-0.0250j)  (-0.0061+0.0290j)  (0.0084-0.0333j)  (-0.0111+0.0381j)  (0.0146-0.0437j)  (-0.0187+0.0496j)  (0.0234-0.0558j)  (-0.0292+0.0628j)  (0.0352-0.0689j)  (-0.0430+0.0767j)  (0.0532-0.0870j)  (-0.0620+0.0933j)  (0.0706-0.0979j)  (-0.0841+0.1078j)  (0.0985-0.1168j)  (-0.1104+0.1214j)  (0.1221-0.1244j)  (-0.1358+0.1283j)  (0.1470-0.1287j)  (-0.1666+0.1351j)  (0.1883-0.1412j)  (-0.1982+0.1372j)  (0.1932-0.1232j)  (-0.1904+0.1116j)  (0.2061-0.1105j)  (-0.2351+0.1148j)  (0.2521-0.1115j)  (-0.2582+0.1027j)  (0.2882-0.1021j)  (-0.3060+0.0956j)  (0.3159-0.0857j)  (-0.3159+0.0730j)  (0.2959-0.0567j)  (-0.2937+0.0448j)  (0.3052-0.0348j)  (-0.2943+0.0223j)  (0.2792-0.0106j)
 (0.3644-0.0000j)  (-0.3736-0.0141j)  (0.3979+0.0302j)  (-0.4262-0.0486j)  (0.4201+0.0641j)  (-0.3919-0.0751j)  (0.3572+0.0826j)  (-0.3260-0.0885j)  (0.3403+0.1063j)  (-0.3580-0.1269j)  (0.3514+0.1397j)  (-0.3299-0.1459j)  (0.3053+0.1491j)  (-0.2809-0.1506j)  (0.2875+0.1684j)  (-0.2910-0.1856j)  (0.2757+0.1909j)  (-0.2571-0.1928j)  (0.2319+0.1880j)  (-0.2069-0.1812j)  (0.1890+0.1785j)  (-0.1715-0.1748j)  (0.1547+0.1701j)  (-0.1401-0.1662j)  (0.1168+0.1498j)  (-0.0950-0.1318j)  (0.0826+0.1243j)  (-0.0729-0.1192j)  (0.0617+0.1100j)  (-0.0505-0.0986j)  (0.0412+0.0886j)  (-0.0335-0.0799j)  (0.0266+0.0707j)  (-0.0212-0.0638j)  (0.0166+0.0569j)  (-0.0124-0.0493j)  (0.0090+0.0426j)  (-0.0064-0.0374j)  (0.0044+0.0327j)  (-0.0028-0.0290j)  (0.0015+0.0265j)  (-0.0005-0.0249j)  (-0.0005+0.0252j)  (0.0015-0.0268j)  (-0.0028+0.0290j)  (0.0042-0.0316j)  (-0.0062+0.0358j)  (0.0087-0.0413j)  (-0.0120+0.0479j)  (0.0160-0.0548j)  (-0.0206+0.0617j)  (0.0269-0.0715j)  (-0.0337+0.0802j)  (0.0409-0.0880j)  (-0.0503+0.0982j)  (0.0619-0.1104j)  (-0.0760+0.1242j)  (0.0877-0.1319j)  (-0.1005+0.1394j)  (0.1188-0.1523j)  (-0.1395+0.1655j)  (0.1582-0.1739j)  (-0.1743+0.1776j)  (0.1863-0.1760j)  (-0.1994+0.1745j)  (0.2257-0.1830j)  (-0.2582+0.1936j)  (0.2724-0.1886j)  (-0.2722+0.1736j)  (0.2864-0.1678j)  (-0.3036+0.1627j)  (0.3263-0.1593j)  (-0.3379+0.1494j)  (0.3660-0.1455j)  (-0.4015+0.1423j)  (0.4133-0.1291j)  (-0.4273+0.1159j)  (0.4046-0.0935j)  (-0.3810+0.0730j)  (0.4139-0.0632j)  (-0.4433+0.0505j)  (0.4172-0.0316j)  (-0.3816+0.0145j)
