593.0,151.0,80.0,35.0
568.0,161.0,80.0,35.0
563.0,161.0,80.0,35.0
563.0,161.0,80.0,35.0
538.0,176.0,80.0,35.0
523.0,176.0,80.0,35.0
518.0,176.0,80.0,35.0
503.0,181.0,80.0,35.0
493.0,191.0,80.0,35.0
498.0,181.0,80.0,35.0
488.0,186.0,80.0,35.0
483.0,186.0,80.0,35.0
478.0,191.0,80.0,35.0
473.0,186.0,80.0,35.0
458.0,196.0,80.0,35.0
453.0,201.0,80.0,35.0
438.0,226.0,80.0,35.0
433.0,246.0,80.0,35.0
423.0,261.0,80.0,35.0
408.0,271.0,80.0,35.0
398.0,266.0,80.0,35.0
398.0,266.0,80.0,35.0
393.0,261.0,80.0,35.0
388.0,261.0,80.0,35.0
378.0,266.0,80.0,35.0
368.0,271.0,80.0,35.0
358.0,281.0,80.0,35.0
358.0,281.0,80.0,35.0
348.0,286.0,80.0,35.0
338.0,291.0,80.0,35.0
333.0,291.0,80.0,35.0
323.0,296.0,80.0,35.0
318.0,291.0,80.0,35.0
318.0,291.0,80.0,35.0
323.0,291.0,80.0,35.0
323.0,276.0,80.0,35.0
318.0,266.0,80.0,35.0
318.0,256.0,80.0,35.0
328.0,251.0,80.0,35.0
328.0,251.0,80.0,35.0
328.0,231.0,80.0,35.0
323.0,226.0,80.0,35.0
328.0,216.0,80.0,35.0
323.0,206.0,80.0,35.0
328.0,211.0,80.0,35.0
328.0,211.0,80.0,35.0
333.0,221.0,80.0,35.0
328.0,221.0,80.0,35.0
333.0,226.0,80.0,35.0
333.0,226.0,80.0,35.0
343.0,231.0,80.0,35.0
343.0,231.0,80.0,35.0
343.0,231.0,80.0,35.0
343.0,216.0,80.0,35.0
348.0,216.0,80.0,35.0
353.0,221.0,80.0,35.0
358.0,241.0,80.0,35.0
358.0,221.0,80.0,35.0
358.0,221.0,80.0,35.0
363.0,236.0,80.0,35.0
363.0,226.0,80.0,35.0
363.0,211.0,80.0,35.0
368.0,206.0,80.0,35.0
368.0,206.0,80.0,35.0
373.0,191.0,80.0,35.0
373.0,181.0,80.0,35.0
373.0,176.0,80.0,35.0
378.0,176.0,80.0,35.0
373.0,196.0,80.0,35.0
373.0,196.0,80.0,35.0
368.0,191.0,80.0,35.0
368.0,176.0,80.0,35.0
368.0,186.0,80.0,35.0
363.0,191.0,80.0,35.0
358.0,191.0,80.0,35.0
358.0,191.0,80.0,35.0
333.0,156.0,80.0,35.0
333.0,166.0,80.0,35.0
308.0,141.0,80.0,35.0
293.0,146.0,80.0,35.0
293.0,136.0,80.0,35.0
293.0,136.0,80.0,35.0
288.0,136.0,80.0,35.0
283.0,136.0,80.0,35.0
283.0,116.0,80.0,35.0
268.0,136.0,80.0,35.0
268.0,146.0,80.0,35.0
288.0,176.0,80.0,35.0
283.0,176.0,80.0,35.0
293.0,156.0,80.0,35.0
283.0,171.0,80.0,35.0
293.0,146.0,80.0,35.0
268.0,126.0,80.0,35.0
268.0,126.0,80.0,35.0
263.0,131.0,80.0,35.0
263.0,126.0,80.0,35.0
273.0,126.0,80.0,35.0
303.0,96.0,80.0,35.0
328.0,61.0,80.0,35.0
318.0,46.0,80.0,35.0
353.0,11.0,80.0,35.0
373.0,1.0,80.0,35.0
423.0,6.0,80.0,35.0
488.0,6.0,80.0,35.0
518.0,1.0,80.0,35.0
518.0,1.0,80.0,35.0
563.0,1.0,80.0,35.0
593.0,6.0,80.0,35.0
623.0,1.0,80.0,35.0
693.0,-4.0,80.0,35.0
728.0,1.0,80.0,35.0
723.0,6.0,80.0,35.0
748.0,1.0,80.0,35.0
763.0,1.0,80.0,35.0
773.0,1.0,80.0,35.0
778.0,6.0,80.0,35.0
783.0,11.0,80.0,35.0
783.0,11.0,80.0,35.0
783.0,16.0,80.0,35.0
783.0,31.0,80.0,35.0
778.0,46.0,80.0,35.0
778.0,51.0,80.0,35.0
778.0,56.0,80.0,35.0
778.0,56.0,80.0,35.0
778.0,61.0,80.0,35.0
778.0,56.0,80.0,35.0
803.0,96.0,80.0,35.0
858.0,96.0,80.0,35.0
868.0,81.0,80.0,35.0
868.0,81.0,80.0,35.0
858.0,76.0,80.0,35.0
858.0,66.0,80.0,35.0
858.0,66.0,80.0,35.0
858.0,66.0,80.0,35.0
858.0,71.0,80.0,35.0
858.0,71.0,80.0,35.0
863.0,66.0,80.0,35.0
853.0,71.0,80.0,35.0
848.0,66.0,80.0,35.0
843.0,66.0,80.0,35.0
833.0,76.0,80.0,35.0
833.0,76.0,80.0,35.0
838.0,81.0,80.0,35.0
813.0,116.0,80.0,35.0
798.0,136.0,80.0,35.0
793.0,156.0,80.0,35.0
783.0,181.0,80.0,35.0
783.0,181.0,80.0,35.0
768.0,211.0,80.0,35.0
758.0,226.0,80.0,35.0
748.0,231.0,80.0,35.0
733.0,216.0,80.0,35.0
723.0,251.0,80.0,35.0
728.0,256.0,80.0,35.0
713.0,261.0,80.0,35.0
713.0,251.0,80.0,35.0
703.0,256.0,80.0,35.0
683.0,256.0,80.0,35.0
673.0,306.0,80.0,35.0
673.0,306.0,80.0,35.0
658.0,331.0,80.0,35.0
648.0,341.0,80.0,35.0
633.0,351.0,80.0,35.0
623.0,356.0,80.0,35.0
608.0,356.0,80.0,35.0
608.0,356.0,80.0,35.0
593.0,356.0,80.0,35.0
588.0,361.0,80.0,35.0
568.0,366.0,80.0,35.0
558.0,361.0,80.0,35.0
543.0,356.0,80.0,35.0
543.0,356.0,80.0,35.0
528.0,361.0,80.0,35.0
518.0,361.0,80.0,35.0
508.0,361.0,80.0,35.0
493.0,356.0,80.0,35.0
478.0,341.0,80.0,35.0
478.0,341.0,80.0,35.0
468.0,346.0,80.0,35.0
458.0,361.0,80.0,35.0
443.0,351.0,80.0,35.0
423.0,351.0,80.0,35.0
413.0,356.0,80.0,35.0
413.0,356.0,80.0,35.0
403.0,366.0,80.0,35.0
378.0,361.0,80.0,35.0
368.0,351.0,80.0,35.0
358.0,361.0,80.0,35.0
343.0,366.0,80.0,35.0
343.0,366.0,80.0,35.0
328.0,361.0,80.0,35.0
318.0,361.0,80.0,35.0
303.0,351.0,80.0,35.0
283.0,321.0,80.0,35.0
268.0,301.0,80.0,35.0
258.0,291.0,80.0,35.0
253.0,291.0,80.0,35.0
243.0,286.0,80.0,35.0
238.0,276.0,80.0,35.0
238.0,276.0,80.0,35.0
233.0,276.0,80.0,35.0
233.0,276.0,80.0,35.0
223.0,271.0,80.0,35.0
213.0,271.0,80.0,35.0
213.0,271.0,80.0,35.0
203.0,276.0,80.0,35.0
198.0,276.0,80.0,35.0
198.0,276.0,80.0,35.0
188.0,266.0,80.0,35.0
183.0,266.0,80.0,35.0
188.0,261.0,80.0,35.0
203.0,241.0,80.0,35.0
218.0,211.0,80.0,35.0
218.0,211.0,80.0,35.0
228.0,216.0,80.0,35.0
243.0,211.0,80.0,35.0
253.0,206.0,80.0,35.0
263.0,206.0,80.0,35.0
268.0,206.0,80.0,35.0
268.0,206.0,80.0,35.0
273.0,201.0,80.0,35.0
268.0,191.0,80.0,35.0
268.0,211.0,80.0,35.0
258.0,231.0,80.0,35.0
243.0,231.0,80.0,35.0
243.0,231.0,80.0,35.0
258.0,246.0,80.0,35.0
293.0,251.0,80.0,35.0
328.0,246.0,80.0,35.0
358.0,256.0,80.0,35.0
378.0,256.0,80.0,35.0
378.0,256.0,80.0,35.0
403.0,271.0,80.0,35.0
413.0,251.0,80.0,35.0
428.0,246.0,80.0,35.0
453.0,251.0,80.0,35.0
458.0,231.0,80.0,35.0
463.0,241.0,80.0,35.0
478.0,221.0,80.0,35.0
488.0,216.0,80.0,35.0
498.0,216.0,80.0,35.0
503.0,216.0,80.0,35.0
518.0,211.0,80.0,35.0
523.0,221.0,80.0,35.0
563.0,246.0,80.0,35.0
583.0,276.0,80.0,35.0
598.0,301.0,80.0,35.0
613.0,316.0,80.0,35.0
623.0,331.0,80.0,35.0
623.0,331.0,80.0,35.0
628.0,341.0,80.0,35.0
628.0,336.0,80.0,35.0
633.0,331.0,80.0,35.0
633.0,336.0,80.0,35.0
633.0,336.0,80.0,35.0
633.0,336.0,80.0,35.0
633.0,346.0,80.0,35.0
633.0,346.0,80.0,35.0
638.0,341.0,80.0,35.0
633.0,331.0,80.0,35.0
628.0,331.0,80.0,35.0
628.0,331.0,80.0,35.0
628.0,356.0,80.0,35.0
618.0,376.0,80.0,35.0
608.0,381.0,80.0,35.0
598.0,411.0,80.0,35.0
583.0,426.0,80.0,35.0
583.0,426.0,80.0,35.0
563.0,446.0,80.0,35.0
548.0,461.0,80.0,35.0
538.0,471.0,80.0,35.0
538.0,481.0,80.0,35.0
528.0,496.0,80.0,35.0
528.0,496.0,80.0,35.0
558.0,471.0,80.0,35.0
548.0,471.0,80.0,35.0
548.0,466.0,80.0,35.0
508.0,501.0,80.0,35.0
508.0,491.0,80.0,35.0
508.0,491.0,80.0,35.0
508.0,471.0,80.0,35.0
493.0,461.0,80.0,35.0
478.0,441.0,80.0,35.0
463.0,436.0,80.0,35.0
443.0,436.0,80.0,35.0
448.0,446.0,80.0,35.0
428.0,456.0,80.0,35.0
418.0,451.0,80.0,35.0
403.0,456.0,80.0,35.0
388.0,461.0,80.0,35.0
363.0,466.0,80.0,35.0
363.0,466.0,80.0,35.0
348.0,476.0,80.0,35.0
338.0,466.0,80.0,35.0
338.0,461.0,80.0,35.0
333.0,466.0,80.0,35.0
328.0,451.0,80.0,35.0
328.0,451.0,80.0,35.0
328.0,446.0,80.0,35.0
318.0,436.0,80.0,35.0
313.0,436.0,80.0,35.0
298.0,401.0,80.0,35.0
283.0,386.0,80.0,35.0
283.0,386.0,80.0,35.0
278.0,346.0,80.0,35.0
273.0,331.0,80.0,35.0
263.0,311.0,80.0,35.0
258.0,286.0,80.0,35.0
253.0,276.0,80.0,35.0
253.0,276.0,80.0,35.0
248.0,266.0,80.0,35.0
248.0,271.0,80.0,35.0
248.0,261.0,80.0,35.0
238.0,251.0,80.0,35.0
268.0,246.0,80.0,35.0
268.0,246.0,80.0,35.0
288.0,226.0,80.0,35.0
303.0,201.0,80.0,35.0
318.0,176.0,80.0,35.0
328.0,146.0,80.0,35.0
338.0,106.0,80.0,35.0
343.0,116.0,80.0,35.0
353.0,91.0,80.0,35.0
363.0,61.0,80.0,35.0
363.0,61.0,80.0,35.0
348.0,36.0,80.0,35.0
368.0,66.0,80.0,35.0
368.0,66.0,80.0,35.0
353.0,41.0,80.0,35.0
353.0,41.0,80.0,35.0
373.0,46.0,80.0,35.0
398.0,46.0,80.0,35.0
433.0,51.0,80.0,35.0
433.0,51.0,80.0,35.0
453.0,56.0,80.0,35.0
483.0,56.0,80.0,35.0
503.0,66.0,80.0,35.0
538.0,81.0,80.0,35.0
563.0,66.0,80.0,35.0
563.0,66.0,80.0,35.0
548.0,41.0,80.0,35.0
548.0,46.0,80.0,35.0
553.0,66.0,80.0,35.0
558.0,81.0,80.0,35.0
573.0,81.0,80.0,35.0
568.0,81.0,80.0,35.0
578.0,76.0,80.0,35.0
578.0,76.0,80.0,35.0
583.0,76.0,80.0,35.0
598.0,91.0,80.0,35.0
618.0,116.0,80.0,35.0
618.0,116.0,80.0,35.0
628.0,141.0,80.0,35.0
638.0,161.0,80.0,35.0
648.0,186.0,80.0,35.0
663.0,211.0,80.0,35.0
673.0,226.0,80.0,35.0
673.0,226.0,80.0,35.0
673.0,251.0,80.0,35.0
673.0,261.0,80.0,35.0
678.0,271.0,80.0,35.0
683.0,276.0,80.0,35.0
683.0,296.0,80.0,35.0
683.0,291.0,80.0,35.0
693.0,291.0,80.0,35.0
688.0,301.0,80.0,35.0
683.0,326.0,80.0,35.0
683.0,341.0,80.0,35.0
683.0,356.0,80.0,35.0
683.0,356.0,80.0,35.0
678.0,386.0,80.0,35.0
678.0,396.0,80.0,35.0
683.0,391.0,80.0,35.0
683.0,401.0,80.0,35.0
678.0,396.0,80.0,35.0
678.0,406.0,80.0,35.0
668.0,411.0,80.0,35.0
663.0,406.0,80.0,35.0
658.0,416.0,80.0,35.0
648.0,431.0,80.0,35.0
643.0,436.0,80.0,35.0
643.0,436.0,80.0,35.0
633.0,426.0,80.0,35.0
618.0,421.0,80.0,35.0
613.0,411.0,80.0,35.0
603.0,416.0,80.0,35.0
583.0,421.0,80.0,35.0
583.0,426.0,80.0,35.0
573.0,426.0,80.0,35.0
568.0,426.0,80.0,35.0
558.0,416.0,80.0,35.0
553.0,421.0,80.0,35.0
543.0,421.0,80.0,35.0
543.0,421.0,80.0,35.0
533.0,421.0,80.0,35.0
538.0,416.0,80.0,35.0
533.0,421.0,80.0,35.0
528.0,421.0,80.0,35.0
518.0,396.0,80.0,35.0
513.0,396.0,80.0,35.0
493.0,361.0,80.0,35.0
478.0,336.0,80.0,35.0
473.0,316.0,80.0,35.0
468.0,281.0,80.0,35.0
468.0,256.0,80.0,35.0
468.0,256.0,80.0,35.0
468.0,236.0,80.0,35.0
468.0,216.0,80.0,35.0
473.0,206.0,80.0,35.0
478.0,196.0,80.0,35.0
483.0,181.0,80.0,35.0
483.0,181.0,80.0,35.0
488.0,171.0,80.0,35.0
508.0,181.0,80.0,35.0
493.0,166.0,80.0,35.0
498.0,166.0,80.0,35.0
478.0,136.0,80.0,35.0
488.0,151.0,80.0,35.0
468.0,111.0,80.0,35.0
448.0,86.0,80.0,35.0
438.0,66.0,80.0,35.0
433.0,71.0,80.0,35.0
403.0,61.0,80.0,35.0
403.0,61.0,80.0,35.0
408.0,76.0,80.0,35.0
388.0,71.0,80.0,35.0
378.0,76.0,80.0,35.0
378.0,76.0,80.0,35.0
378.0,76.0,80.0,35.0
378.0,76.0,80.0,35.0
378.0,71.0,80.0,35.0
378.0,66.0,80.0,35.0
378.0,61.0,80.0,35.0
378.0,66.0,80.0,35.0
378.0,101.0,80.0,35.0
378.0,101.0,80.0,35.0
368.0,121.0,80.0,35.0
353.0,136.0,80.0,35.0
333.0,141.0,80.0,35.0
338.0,156.0,80.0,35.0
323.0,161.0,80.0,35.0
333.0,171.0,80.0,35.0
318.0,171.0,80.0,35.0
328.0,196.0,80.0,35.0
328.0,206.0,80.0,35.0
333.0,211.0,80.0,35.0
323.0,196.0,80.0,35.0
333.0,206.0,80.0,35.0
338.0,201.0,80.0,35.0
343.0,196.0,80.0,35.0
348.0,201.0,80.0,35.0
358.0,226.0,80.0,35.0
368.0,256.0,80.0,35.0
368.0,256.0,80.0,35.0
378.0,281.0,80.0,35.0
383.0,301.0,80.0,35.0
388.0,316.0,80.0,35.0
388.0,326.0,80.0,35.0
393.0,336.0,80.0,35.0
393.0,336.0,80.0,35.0
398.0,341.0,80.0,35.0
398.0,341.0,80.0,35.0
408.0,351.0,80.0,35.0
403.0,341.0,80.0,35.0
413.0,341.0,80.0,35.0
408.0,341.0,80.0,35.0
413.0,341.0,80.0,35.0
413.0,341.0,80.0,35.0
423.0,346.0,80.0,35.0
423.0,346.0,80.0,35.0
443.0,361.0,80.0,35.0
443.0,361.0,80.0,35.0
458.0,376.0,80.0,35.0
473.0,381.0,80.0,35.0
488.0,386.0,80.0,35.0
498.0,386.0,80.0,35.0
513.0,391.0,80.0,35.0
513.0,391.0,80.0,35.0
523.0,386.0,80.0,35.0
533.0,381.0,80.0,35.0
548.0,371.0,80.0,35.0
553.0,371.0,80.0,35.0
558.0,366.0,80.0,35.0
558.0,366.0,80.0,35.0
568.0,356.0,80.0,35.0
573.0,351.0,80.0,35.0
578.0,356.0,80.0,35.0
583.0,361.0,80.0,35.0
588.0,361.0,80.0,35.0
588.0,361.0,80.0,35.0
593.0,361.0,80.0,35.0
598.0,351.0,80.0,35.0
603.0,326.0,80.0,35.0
608.0,306.0,80.0,35.0
613.0,291.0,80.0,35.0
613.0,291.0,80.0,35.0
613.0,286.0,80.0,35.0
618.0,286.0,80.0,35.0
623.0,281.0,80.0,35.0
618.0,286.0,80.0,35.0
623.0,291.0,80.0,35.0
618.0,291.0,80.0,35.0
628.0,296.0,80.0,35.0
633.0,296.0,80.0,35.0
643.0,286.0,80.0,35.0
648.0,276.0,80.0,35.0
658.0,261.0,80.0,35.0
658.0,261.0,80.0,35.0
658.0,251.0,80.0,35.0
648.0,231.0,80.0,35.0
638.0,211.0,80.0,35.0
623.0,186.0,80.0,35.0
613.0,171.0,80.0,35.0
613.0,171.0,80.0,35.0
598.0,166.0,80.0,35.0
588.0,166.0,80.0,35.0
583.0,171.0,80.0,35.0
578.0,171.0,80.0,35.0
578.0,171.0,80.0,35.0
578.0,171.0,80.0,35.0
573.0,176.0,80.0,35.0
573.0,181.0,80.0,35.0
578.0,176.0,80.0,35.0
583.0,171.0,80.0,35.0
583.0,156.0,80.0,35.0
583.0,156.0,80.0,35.0
568.0,141.0,80.0,35.0
553.0,136.0,80.0,35.0
538.0,131.0,80.0,35.0
523.0,126.0,80.0,35.0
513.0,121.0,80.0,35.0
513.0,121.0,80.0,35.0
503.0,121.0,80.0,35.0
488.0,116.0,80.0,35.0
478.0,121.0,80.0,35.0
468.0,121.0,80.0,35.0
458.0,121.0,80.0,35.0
458.0,121.0,80.0,35.0
448.0,126.0,80.0,35.0
443.0,121.0,80.0,35.0
443.0,121.0,80.0,35.0
438.0,121.0,80.0,35.0
423.0,136.0,80.0,35.0
423.0,136.0,80.0,35.0
413.0,156.0,80.0,35.0
398.0,176.0,80.0,35.0
388.0,191.0,80.0,35.0
383.0,196.0,80.0,35.0
378.0,196.0,80.0,35.0
378.0,196.0,80.0,35.0
373.0,191.0,80.0,35.0
368.0,181.0,80.0,35.0
363.0,176.0,80.0,35.0
358.0,176.0,80.0,35.0
358.0,171.0,80.0,35.0
358.0,171.0,80.0,35.0
353.0,181.0,80.0,35.0
348.0,181.0,80.0,35.0
348.0,191.0,80.0,35.0
343.0,216.0,80.0,35.0
343.0,241.0,80.0,35.0
343.0,241.0,80.0,35.0
343.0,256.0,80.0,35.0
343.0,281.0,80.0,35.0
343.0,301.0,80.0,35.0
348.0,311.0,80.0,35.0
348.0,311.0,80.0,35.0
348.0,311.0,80.0,35.0
348.0,301.0,80.0,35.0
348.0,296.0,80.0,35.0
348.0,291.0,80.0,35.0
353.0,286.0,80.0,35.0
348.0,281.0,80.0,35.0
348.0,281.0,80.0,35.0
348.0,286.0,80.0,35.0
348.0,296.0,80.0,35.0
358.0,316.0,80.0,35.0
368.0,331.0,80.0,35.0
378.0,356.0,80.0,35.0
378.0,356.0,80.0,35.0
388.0,381.0,80.0,35.0
388.0,401.0,80.0,35.0
393.0,411.0,80.0,35.0
403.0,416.0,80.0,35.0
408.0,421.0,80.0,35.0
408.0,421.0,80.0,35.0
413.0,416.0,80.0,35.0
413.0,406.0,80.0,35.0
418.0,401.0,80.0,35.0
423.0,391.0,80.0,35.0
423.0,381.0,80.0,35.0
423.0,381.0,80.0,35.0
423.0,386.0,80.0,35.0
423.0,386.0,80.0,35.0
428.0,396.0,80.0,35.0
433.0,401.0,80.0,35.0
438.0,401.0,80.0,35.0
438.0,401.0,80.0,35.0
443.0,396.0,80.0,35.0
448.0,391.0,80.0,35.0
448.0,391.0,80.0,35.0
453.0,386.0,80.0,35.0
453.0,381.0,80.0,35.0
453.0,381.0,80.0,35.0
453.0,381.0,80.0,35.0
453.0,396.0,80.0,35.0
453.0,396.0,80.0,35.0
453.0,396.0,80.0,35.0
448.0,401.0,80.0,35.0
448.0,401.0,80.0,35.0
453.0,396.0,80.0,35.0
453.0,381.0,80.0,35.0
458.0,351.0,80.0,35.0
463.0,331.0,80.0,35.0
463.0,316.0,80.0,35.0
463.0,316.0,80.0,35.0
468.0,291.0,80.0,35.0
468.0,266.0,80.0,35.0
473.0,251.0,80.0,35.0
473.0,251.0,80.0,35.0
473.0,261.0,80.0,35.0
473.0,256.0,80.0,35.0
473.0,261.0,80.0,35.0
473.0,261.0,80.0,35.0
473.0,261.0,80.0,35.0
478.0,261.0,80.0,35.0
478.0,256.0,80.0,35.0
478.0,256.0,80.0,35.0
483.0,236.0,80.0,35.0
488.0,221.0,80.0,35.0
493.0,196.0,80.0,35.0
503.0,171.0,80.0,35.0
503.0,151.0,80.0,35.0
503.0,151.0,80.0,35.0
508.0,131.0,80.0,35.0
508.0,116.0,80.0,35.0
513.0,96.0,80.0,35.0
518.0,91.0,80.0,35.0
518.0,86.0,80.0,35.0
518.0,86.0,80.0,35.0
523.0,81.0,80.0,35.0
523.0,86.0,80.0,35.0
523.0,91.0,80.0,35.0
523.0,96.0,80.0,35.0
523.0,91.0,80.0,35.0
523.0,91.0,80.0,35.0
528.0,86.0,80.0,35.0
533.0,76.0,80.0,35.0
533.0,76.0,80.0,35.0
533.0,81.0,80.0,35.0
533.0,86.0,80.0,35.0
533.0,86.0,80.0,35.0
533.0,91.0,80.0,35.0
533.0,91.0,80.0,35.0
533.0,91.0,80.0,35.0
533.0,91.0,80.0,35.0
528.0,101.0,80.0,35.0
528.0,101.0,80.0,35.0
528.0,111.0,80.0,35.0
523.0,121.0,80.0,35.0
528.0,116.0,80.0,35.0
528.0,106.0,80.0,35.0
533.0,106.0,80.0,35.0
533.0,106.0,80.0,35.0
533.0,101.0,80.0,35.0
533.0,96.0,80.0,35.0
533.0,101.0,80.0,35.0
533.0,106.0,80.0,35.0
528.0,116.0,80.0,35.0
528.0,116.0,80.0,35.0
528.0,116.0,80.0,35.0
523.0,116.0,80.0,35.0
528.0,111.0,80.0,35.0
528.0,106.0,80.0,35.0
528.0,111.0,80.0,35.0
528.0,111.0,80.0,35.0
528.0,116.0,80.0,35.0
528.0,116.0,80.0,35.0
528.0,126.0,80.0,35.0
533.0,126.0,80.0,35.0
533.0,126.0,80.0,35.0
533.0,126.0,80.0,35.0
533.0,126.0,80.0,35.0
538.0,126.0,80.0,35.0
538.0,126.0,80.0,35.0
543.0,126.0,80.0,35.0
548.0,131.0,80.0,35.0
548.0,131.0,80.0,35.0
548.0,116.0,80.0,35.0
558.0,106.0,80.0,35.0
568.0,101.0,80.0,35.0
573.0,86.0,80.0,35.0
578.0,76.0,80.0,35.0
578.0,76.0,80.0,35.0
583.0,66.0,80.0,35.0
583.0,61.0,80.0,35.0
588.0,71.0,80.0,35.0
588.0,71.0,80.0,35.0
593.0,81.0,80.0,35.0
593.0,81.0,80.0,35.0
598.0,86.0,80.0,35.0
598.0,96.0,80.0,35.0
598.0,101.0,80.0,35.0
603.0,101.0,80.0,35.0
608.0,91.0,80.0,35.0
608.0,91.0,80.0,35.0
618.0,81.0,80.0,35.0
628.0,81.0,80.0,35.0
653.0,106.0,80.0,35.0
673.0,136.0,80.0,35.0
688.0,161.0,80.0,35.0
688.0,161.0,80.0,35.0
698.0,186.0,80.0,35.0
708.0,206.0,80.0,35.0
713.0,216.0,80.0,35.0
723.0,226.0,80.0,35.0
723.0,236.0,80.0,35.0
723.0,236.0,80.0,35.0
728.0,231.0,80.0,35.0
733.0,236.0,80.0,35.0
738.0,246.0,80.0,35.0
733.0,251.0,80.0,35.0
738.0,246.0,80.0,35.0
738.0,246.0,80.0,35.0
738.0,251.0,80.0,35.0
743.0,251.0,80.0,35.0
743.0,251.0,80.0,35.0
748.0,256.0,80.0,35.0
743.0,261.0,80.0,35.0
748.0,261.0,80.0,35.0
748.0,266.0,80.0,35.0
743.0,266.0,80.0,35.0
748.0,266.0,80.0,35.0
748.0,256.0,80.0,35.0
753.0,251.0,80.0,35.0
753.0,251.0,80.0,35.0
753.0,246.0,80.0,35.0
753.0,251.0,80.0,35.0
748.0,266.0,80.0,35.0
743.0,271.0,80.0,35.0
728.0,281.0,80.0,35.0
728.0,281.0,80.0,35.0
723.0,296.0,80.0,35.0
738.0,306.0,80.0,35.0
743.0,316.0,80.0,35.0
728.0,331.0,80.0,35.0
743.0,331.0,80.0,35.0
743.0,331.0,80.0,35.0
743.0,326.0,80.0,35.0
748.0,316.0,80.0,35.0
753.0,306.0,80.0,35.0
753.0,306.0,80.0,35.0
768.0,296.0,80.0,35.0
768.0,296.0,80.0,35.0
778.0,286.0,80.0,35.0
778.0,281.0,80.0,35.0
793.0,266.0,80.0,35.0
813.0,251.0,80.0,35.0
